url,brand,first_reg,type,body_type,engine,fuel,mileage,drive_type,gearbox,color,price
https://www.auto24.ee/soidukid/4217603,Audi A6 Comfortline ATM,2005,sõiduauto,sedaan,2.4 130kW,bensiin,369000,esivedu,automaat,sinine,1799
https://www.auto24.ee/soidukid/4243100,BMW 318 Touring Facelift,1997,sõiduauto,universaal,1.8 85kW,bensiin,289000,tagavedu,manuaal,must,1799
https://www.auto24.ee/soidukid/4225796,Citroen C3 Exclusive Facelift,2013,sõiduauto,luukpära,1.2 60kW,bensiin,205000,esivedu,manuaal,punane,1799
https://www.auto24.ee/soidukid/4249111,Honda Civic Elegance,2008,sõiduauto,luukpära,1.8 103kW,bensiin,189000,esivedu,manuaal,punane,1799
https://www.auto24.ee/soidukid/4240871,Land Rover Freelander Hardtop Cabrio 4x4,2002,maastur,lahtine,1.8 86kW,bensiin,159000,nelikvedu,manuaal,tumeroheline,1799
https://www.auto24.ee/soidukid/4198056,Mazda 3 Elegance ATM,2010,sõiduauto,sedaan,2.0 110kW,bensiin,234000,esivedu,automaat,tumehall,1799
https://www.auto24.ee/soidukid/4241802,MINI Cooper ONE LPG,2004,sõiduauto,luukpära,1.6 66kW,bensiin + gaas (LPG/vedelgaas),250000,esivedu,manuaal,must met.,1799
https://www.auto24.ee/soidukid/4243881,Opel Astra Elegance,2011,sõiduauto,luukpära,1.7 CDTi 92kW,diisel,418000,esivedu,manuaal,punane,1799
https://www.auto24.ee/soidukid/4242870,Peugeot 407 Coupe,2006,sõiduauto,kupee,2.2 120kW,bensiin,224000,esivedu,manuaal,tumesinine,1799
https://www.auto24.ee/soidukid/4205276,Peugeot 5008 Elegance,2010,sõiduauto,mahtuniversaal,1.6 HDi 80kW,diisel,299000,esivedu,manuaal,tumesinine,1799
https://www.auto24.ee/soidukid/4174561,Porsche Cayenne Platinum,2005,maastur,universaal,4.5 250kW,bensiin,236000,nelikvedu,automaat,must met.,1799
https://www.auto24.ee/soidukid/3902303,Renault Clio Eco,2008,sõiduauto,luukpära,1.1 55kW,bensiin,144706,esivedu,manuaal,hall,1799
https://www.auto24.ee/soidukid/4068733,Renault Clio Initiale Paris,2006,sõiduauto,luukpära,1.1 55kW,bensiin,105888,esivedu,manuaal,sinine,1799
https://www.auto24.ee/soidukid/4243618,SEAT Altea XL Comfortline ATM,2007,sõiduauto,mahtuniversaal,2.0 TDI 103kW,diisel,304000,esivedu,automaat,must,1799
https://www.auto24.ee/soidukid/4223029,Skoda Octavia Comfortline ATM,2012,sõiduauto,universaal,1.2 77kW,bensiin,347000,esivedu,automaat,punane,1799
https://www.auto24.ee/soidukid/4227887,Toyota Auris Linea Sol,2008,sõiduauto,luukpära,1.6 91kW,bensiin,196000,esivedu,manuaal,must,1799
https://www.auto24.ee/soidukid/4249456,Toyota Avensis Luxury Facelift ATM,2006,sõiduauto,universaal,2.0 108kW,bensiin,279000,esivedu,automaat,hall,1799
https://www.auto24.ee/soidukid/4219731,Volkswagen Touareg Highline ATM,2005,maastur,universaal,3.0 TDI 165kW,diisel,316000,nelikvedu,automaat,must,1799
https://www.auto24.ee/soidukid/4238547,Volvo S40 Summum Facelift LPG ATM,2006,sõiduauto,sedaan,2.4 125kW,bensiin + gaas (LPG/vedelgaas),159000,esivedu,automaat,hall met.,1799
https://www.auto24.ee/soidukid/4246247,Volvo V50 Facelift,2007,sõiduauto,universaal,1.8 92kW,bensiin,244000,esivedu,manuaal,kuldne,1799
https://www.auto24.ee/soidukid/3985506,Alfa Romeo 146,1999,sõiduauto,luukpära,1.7 16v Boxer,bensiin,198000,esivedu,manuaal,tumesinine met. (lillakas),1800
https://www.auto24.ee/soidukid/3807544,Alfa Romeo 156 Sportwagon,2005,sõiduauto,universaal,1.9 Jtd 110kW,diisel,240000,esivedu,manuaal (6 kaiku),tumesinine met.,1800
https://www.auto24.ee/soidukid/3790506,Alfa Romeo 156 Sportwagon,2004,sõiduauto,universaal,2.4 JTD 20V 129kW,diisel,234000,esivedu,manuaal,helehall met.,1800
https://www.auto24.ee/soidukid/4100455,Audi 100,1991,sõiduauto,sedaan,2.0 85kW,bensiin,260022,esivedu,manuaal,tumesinine,1800
https://www.auto24.ee/soidukid/4226227,Audi A6,2000,sõiduauto,universaal,2.5 132kW,diisel,,nelikvedu,automaat,hõbedane,1800
https://www.auto24.ee/soidukid/4241657,BMW 316,2001,sõiduauto,luukpära,1.8 85kW,bensiin,192000,tagavedu,manuaal,hall,1800
https://www.auto24.ee/soidukid/4241654,BMW 318 TD,2004,sõiduauto,luukpära,2.0 85kW,diisel,261000,tagavedu,manuaal,tumehall,1800
https://www.auto24.ee/soidukid/4148068,Chevrolet Aveo,2007,sõiduauto,sedaan,1.4 69kW,bensiin,250000,esivedu,manuaal,tumehall,1800
https://www.auto24.ee/soidukid/4247496,Chevrolet Captiva,2007,maastur,universaal,2.0 110kW,diisel,330000,nelikvedu,automaat,must met.,1800
https://www.auto24.ee/soidukid/3549070,Citroen C2,2008,sõiduauto,luukpära,1.4 54kW,bensiin,56500,esivedu,poolautomaat,punane,1800
https://www.auto24.ee/soidukid/4248410,Ford S-MAX,2007,sõiduauto,mahtuniversaal,2.0 TDCI 103kW,diisel,,esivedu,manuaal,helehall,1800
https://www.auto24.ee/soidukid/4230073,Honda Prelude,1997,sõiduauto,kupee,2.0 98kW,bensiin,,esivedu,manuaal,must,1800
https://www.auto24.ee/soidukid/4235852,Hyundai Coupe GK,2005,sõiduauto,luukpära,2.0 16V VVT 105kW,bensiin,204000,esivedu,manuaal,must,1800
https://www.auto24.ee/soidukid/4239799,Mitsubishi Colt,2007,sõiduauto,universaal,1.3 70kW,bensiin,133122,esivedu,manuaal,sinine,1800
https://www.auto24.ee/soidukid/4233772,Subaru Legacy,2005,sõiduauto,sedaan,2.0 101kW,bensiin,329000,nelikvedu,manuaal,punane,1800
https://www.auto24.ee/soidukid/4241813,Toyota Avensis,2010,sõiduauto,universaal,2.0 93kW,diisel,,esivedu,manuaal,sinine,1800
https://www.auto24.ee/soidukid/4249649,Volkswagen Golf,2004,sõiduauto,universaal,1.9 74kW,diisel,,esivedu,manuaal,hall,1800
https://www.auto24.ee/soidukid/4246451,Volkswagen Golf golf 6,2011,sõiduauto,universaal,1.4 90kW,bensiin,407844,esivedu,automaat,hall,1800
https://www.auto24.ee/soidukid/4246638,Audi A3,2001,sõiduauto,luukpära,1.9 96kW,diisel,353165,esivedu,automaat,must,1850
https://www.auto24.ee/soidukid/4230453,Audi A6 C5,2003,sõiduauto,sedaan,2.5 120kW,diisel,295953,esivedu,automaat,hõbedane,1850
https://www.auto24.ee/soidukid/4241287,Kia Carens,2008,sõiduauto,mahtuniversaal,2.0 103kW,diisel,266980,esivedu,manuaal,tumehall,1850
https://www.auto24.ee/soidukid/4246463,Mazda 6,2009,sõiduauto,sedaan,2.0 103kW,diisel,420000,esivedu,manuaal,punane,1850
https://www.auto24.ee/soidukid/4223146,Ford Focus,2008,sõiduauto,luukpära,1.6 74kW,bensiin,272400,esivedu,manuaal,helesinine met.,1890
https://www.auto24.ee/soidukid/4247759,Ford Mondeo,2006,sõiduauto,universaal,2.0 85kW,diisel,259000,esivedu,manuaal (6 käiku),tumesinine met.,1890
https://www.auto24.ee/soidukid/4247946,Mitsubishi Grandis,2007,sõiduauto,universaal,2.0 100kW,diisel,405324,esivedu,manuaal,lilla met.,1890
https://www.auto24.ee/soidukid/4241952,Opel Astra,2007,sõiduauto,luukpära,1.6 Ecotec 85kW,bensiin,192000,esivedu,manuaal (5 käiku),hall met. (Star Silver Metallic),1890
https://www.auto24.ee/soidukid/4246577,Renault Twingo,2009,sõiduauto,luukpära,1.2 56kW,bensiin,233000,esivedu,manuaal,valge,1890
https://www.auto24.ee/soidukid/4202805,Volkswagen Golf,1989,sõiduauto,luukpära,1.8 66kW,bensiin,244000,esivedu,automaat,hall,1890
https://www.auto24.ee/soidukid/4233499,Volkswagen Touran,2003,sõiduauto,universaal,2.0 100kW,diisel,383000,esivedu,manuaal (6 käiku),hõbedane met.,1890
https://www.auto24.ee/soidukid/4235710,BMW 316 Compact Facelift,2003,sõiduauto,luukpära,1.8 85kW,bensiin,219000,tagavedu,automaat,heleroheline,1899
https://www.auto24.ee/soidukid/4249107,BMW 320 Touring,2006,sõiduauto,universaal,2.0 110kW,bensiin,324000,tagavedu,manuaal,must,1899
https://www.auto24.ee/soidukid/4249606,Chrysler Grand Voyager,2007,sõiduauto,mahtuniversaal (длинный ),2.8 110kW,diisel,290000,esivedu,automaat,tumehall met.,1899
https://www.auto24.ee/soidukid/4242772,Citroen C-Elysee Elegance,2013,sõiduauto,sedaan,1.2 53kW,bensiin,182000,esivedu,manuaal,must,1899
https://www.auto24.ee/soidukid/4232894,Dacia Sandero,2012,sõiduauto,luukpära,1.2 55kW,bensiin,185000,esivedu,manuaal,hõbedane met.,1899
https://www.auto24.ee/soidukid/4214667,Ford Focus C-Max Ghia Facelift,2008,sõiduauto,mahtuniversaal,2.0 TDCi 100kW,diisel,223000,esivedu,manuaal,sinine,1899
https://www.auto24.ee/soidukid/4201425,Ford Focus Turnier,2011,sõiduauto,universaal,1.6 TDCi 85kW,diisel,219000,esivedu,manuaal,hõbedane,1899
https://www.auto24.ee/soidukid/4246194,Honda Accord Luxury Facelift ATM,2006,sõiduauto,sedaan,2.0 114kW,bensiin,284000,esivedu,automaat,must,1899
https://www.auto24.ee/soidukid/4239675,Honda Civic,2006,sõiduauto,luukpära,1.8 103kW,bensiin,232000,esivedu,manuaal,hõbedane,1899
https://www.auto24.ee/soidukid/4236018,Kia Sportage,2005,sõiduauto,mahtuniversaal,2.7 129kW,bensiin,260000,nelikvedu,automaat,pruun,1899
https://www.auto24.ee/soidukid/4249435,Kia Sportage Facelift,2007,maastur,universaal,2.0 104kW,bensiin,199000,esivedu,manuaal,beež,1899
https://www.auto24.ee/soidukid/4214009,Nissan Note Elegance,2008,sõiduauto,luukpära,1.4 65kW,bensiin,68000,esivedu,manuaal,oranž met.,1899
https://www.auto24.ee/soidukid/4210216,Opel Insignia Cosmo,2010,sõiduauto,universaal,2.0 CDTi 96kW,diisel,338000,esivedu,manuaal,must,1899
https://www.auto24.ee/soidukid/4227944,Peugeot 3008 Elegance,2010,sõiduauto,mahtuniversaal,1.6 88kW,bensiin,196000,esivedu,manuaal,must,1899
https://www.auto24.ee/soidukid/4232290,Peugeot Partner Multispace,2013,sõiduauto,mahtuniversaal,1.6 72kW,bensiin,315000,esivedu,manuaal,hall,1899
https://www.auto24.ee/soidukid/4245113,Renault Clio Facelift,2010,sõiduauto,luukpära,1.1 55kW,bensiin,112000,esivedu,manuaal,must,1899
https://www.auto24.ee/soidukid/4237053,Toyota Auris Linea Sol,2007,sõiduauto,luukpära,1.4 71kW,bensiin,154000,esivedu,manuaal,must,1899
https://www.auto24.ee/soidukid/4187647,Toyota Corolla Linea Sol A-C,2007,sõiduauto,sedaan,1.6 91kW,bensiin,235000,esivedu,manuaal,hõbedane,1899
https://www.auto24.ee/soidukid/4107141,Volkswagen Passat Comfortline Facelift ATM,2010,sõiduauto,sedaan,1.8 118kW,bensiin,189000,esivedu,automaat,hall,1899
https://www.auto24.ee/soidukid/4189706,Volkswagen Passat Highline,2011,sõiduauto,universaal,1.4 110kW,bensiin + gaas (CNG/surugaas),272000,esivedu,manuaal,valge,1899
https://www.auto24.ee/soidukid/4224452,Volkswagen Touareg Highline ATM,2004,maastur,universaal,2.5 TDI 128kW,diisel,341000,nelikvedu,automaat,hall,1899
https://www.auto24.ee/soidukid/3966568,Alfa Romeo 166,2002,sõiduauto,sedaan,2.0 i Twin spark 114kW,bensiin,195500,esivedu,manuaal,tumesinine met.,1900
https://www.auto24.ee/soidukid/4202451,Audi A6,2009,sõiduauto,universaal,2.7 132kW,diisel,315000,esivedu,automaat,must,1900
https://www.auto24.ee/soidukid/3957375,Ford Cougar,1999,sõiduauto,kupee,2.5 125kW,bensiin,200000,esivedu,manuaal,hõbedane met.,1900
https://www.auto24.ee/soidukid/4244675,Honda Civic,2010,sõiduauto,sedaan,1.8 103kW,bensiin + gaas (LPG/vedelgaas),310000,esivedu,automaat,tumepunane,1900
https://www.auto24.ee/soidukid/4175270,Mercedes-Benz E 200,1994,sõiduauto,sedaan,2.0 100kW,bensiin,228897,tagavedu,manuaal,punane,1900
https://www.auto24.ee/soidukid/4219429,Nissan X-Trail Comfort,2004,sõiduauto,universaal,2.5 121kW,bensiin + gaas (LPG/vedelgaas),221700,nelikvedu,automaat,hall met.,1900
https://www.auto24.ee/soidukid/4240925,Opel Astra,2013,sõiduauto,universaal,1.6 16V 85kW,bensiin,331000,esivedu,manuaal,hall,1900
https://www.auto24.ee/soidukid/3795207,Peugeot 205 GR,,sõiduauto,luukpära,1.1,bensiin,109000,esivedu,manuaal,kuldne met.,1900
https://www.auto24.ee/soidukid/4249979,Renault Espace,2007,sõiduauto,mahtuniversaal,2.0 125kW,bensiin + gaas (LPG/vedelgaas),297000,esivedu,automaat,sinine,1900
https://www.auto24.ee/soidukid/4243752,SEAT Leon,2005,sõiduauto,luukpära,1.9 81kW,diisel,450000,esivedu,manuaal,beež,1900
https://www.auto24.ee/soidukid/4236211,Volkswagen Golf Plus COMFORT,2007,sõiduauto,luukpära,1.6 85kW,bensiin,192400,esivedu,manuaal,tumesinine met.,1900
https://www.auto24.ee/soidukid/4214882,Volkswagen New Beetle,2008,sõiduauto,luukpära,1.6 75kW,bensiin,101433,esivedu,manuaal,valge,1900
https://www.auto24.ee/soidukid/4240485,Volkswagen Passat,2010,sõiduauto,universaal,1.6 77kW,diisel,245000,esivedu,manuaal,hall,1900
https://www.auto24.ee/soidukid/4250466,Volkswagen Touran,2009,sõiduauto,universaal,1.4 103kW,bensiin,282732,esivedu,manuaal,hall,1900
https://www.auto24.ee/soidukid/4095982,Volvo S60,2001,sõiduauto,sedaan,2.4 147kW,bensiin,299981,esivedu,automaat,must,1900
https://www.auto24.ee/soidukid/4247026,Opel Monterey,1995,maastur,universaal,3.1 84kW,diisel,320000,nelikvedu,manuaal,tumepunane met.,1950
https://www.auto24.ee/soidukid/3922730,Peugeot 207,2010,sõiduauto,luukpära,1.6 70kW,bensiin,233300,esivedu,manuaal,helesinine met.,1950
https://www.auto24.ee/soidukid/4139781,Peugeot 308,2008,sõiduauto,universaal,1.6 80kW,diisel,292000,esivedu,manuaal,sinine met.,1960
https://www.auto24.ee/soidukid/4241275,Audi A6,1995,sõiduauto,sedaan,1.9 1Z 66kW,diisel,380000,,,tumeroheline,1990
https://www.auto24.ee/soidukid/4245523,Audi A6 Quattro,2005,sõiduauto,sedaan,2.4 130kW,bensiin,369000,nelikvedu,manuaal,sinine met.,1990
https://www.auto24.ee/soidukid/4237398,Citroen C4,2007,sõiduauto,luukpära,1.6 80kW,bensiin,177000,esivedu,automaat,tumehall,1990
https://www.auto24.ee/soidukid/4225506,Citroen C4,2008,sõiduauto,luukpära,1.6 80kW,bensiin,205640,esivedu,manuaal,hall,1990
https://www.auto24.ee/soidukid/4224699,Honda Civic,2006,sõiduauto,sedaan,1.8 103kW,bensiin,185000,esivedu,manuaal,beež met.,1990
https://www.auto24.ee/soidukid/4238645,Kia Sportage ACTIVE,2007,sõiduauto,mahtuniversaal,2.0 104kW,bensiin,200000,nelikvedu,manuaal,must met.,1990
https://www.auto24.ee/soidukid/4166277,Opel Vectra,2004,sõiduauto,sedaan,2.0 74kW,diisel,190100,esivedu,manuaal,hall met.,1990
https://www.auto24.ee/soidukid/3914583,Renault Megane,2009,sõiduauto,kupee,1.6 81kW,bensiin,305000,esivedu,manuaal,valge,1990
https://www.auto24.ee/soidukid/4240381,SEAT Ibiza,2012,sõiduauto,luukpära,1.2 77kW,bensiin,288120,esivedu,manuaal,roheline,1990
https://www.auto24.ee/soidukid/4249477,Suzuki Grand Vitara,2006,maastur,universaal,2.0 103kW,bensiin,201182,nelikvedu,manuaal,hõbedane met.,1990
https://www.auto24.ee/soidukid/4248740,VAZ 21061,1984,sõiduauto,sedaan,1.5 53kW,bensiin,90000,tagavedu,manuaal,beež,1990
https://www.auto24.ee/soidukid/3343142,Volkswagen Polo,2001,sõiduauto,luukpära (6N2),1.9 AYQ 47kW,diisel,262050,esivedu,manuaal (5 Käiku),tumeroheline met.,1990
https://www.auto24.ee/soidukid/4238736,Toyota Avensis,2009,sõiduauto,universaal,2.2 110kW,diisel,,esivedu,manuaal,tumehall met.,1998
https://www.auto24.ee/soidukid/4224529,Volkswagen Jetta LPG,2007,sõiduauto,sedaan,1.6 75kW,bensiin + gaas (LPG/vedelgaas),235000,esivedu,automaat,sinine met.,1998
https://www.auto24.ee/soidukid/4241339,Audi 100,1986,sõiduauto,sedaan,1.8 65kW,bensiin,260576,esivedu,manuaal (5),tumehall met.,1999
https://www.auto24.ee/soidukid/4236790,Audi A6,2005,sõiduauto,sedaan,2.4 130kW,bensiin,328000,esivedu,automaat,hall,1999
https://www.auto24.ee/soidukid/4248105,BMW 730 Executive,2003,sõiduauto,sedaan,3.0 D 160kW,diisel,466000,tagavedu,automaat,hõbedane,1999
https://www.auto24.ee/soidukid/4176218,Citroen C-Elysee Elegance,2013,sõiduauto,sedaan,1.2 53kW,bensiin,212000,esivedu,manuaal,roheline,1999
https://www.auto24.ee/soidukid/4217106,Citroen C4 Picasso,2010,sõiduauto,mahtuniversaal,1.6 80kW,diisel,400000,esivedu,automaat,punane met.,1999
https://www.auto24.ee/soidukid/4223457,Dacia Sandero Comfort,2013,sõiduauto,luukpära,0.9 66kW,bensiin,169000,esivedu,manuaal,sinine,1999
https://www.auto24.ee/soidukid/4243527,Fiat 500 Comfort,2010,sõiduauto,luukpära,1.2 51kW,bensiin,116000,esivedu,manuaal,punane,1999
https://www.auto24.ee/soidukid/4194846,Fiat 500 Lounge,2008,sõiduauto,luukpära,1.2 JTD 55kW,diisel,187000,esivedu,manuaal,kollane,1999
https://www.auto24.ee/soidukid/4242899,Fiat Strada,2005,sõiduauto,pikap,1.2 44kW,bensiin,193600,esivedu,manuaal,punane,1999
https://www.auto24.ee/soidukid/4249895,Ford Focus,2011,sõiduauto,universaal,1.6 85kW,diisel,,esivedu,manuaal,valge,1999
https://www.auto24.ee/soidukid/4244733,Ford Mondeo Luxury Facelift ATM,2011,sõiduauto,universaal,2.0 TDCi 103kW,diisel,458000,esivedu,automaat,valge,1999
https://www.auto24.ee/soidukid/4235357,Honda Accord,2003,sõiduauto,sedaan,2.4 140kW,bensiin + gaas (LPG/vedelgaas),420000,esivedu,automaat,sinine,1999
https://www.auto24.ee/soidukid/4232223,Honda Civic,2008,sõiduauto,sedaan,1.8 103kW,bensiin,210000,esivedu,automaat,tumepunane,1999
https://www.auto24.ee/soidukid/4204508,Hyundai Getz,2007,sõiduauto,luukpära,1.6 78kW,bensiin + gaas (LPG/vedelgaas),279000,esivedu,automaat,must,1999
https://www.auto24.ee/soidukid/4235377,Hyundai Getz Cross,2007,sõiduauto,luukpära,1.4 71kW,bensiin,137600,esivedu,manuaal,kollane,1999
https://www.auto24.ee/soidukid/4219376,Hyundai Terracan,2006,maastur,universaal,2.9 120kW,diisel,348000,nelikvedu,automaat,roheline,1999
https://www.auto24.ee/soidukid/4249797,Jaguar S-Type Luxury ATM,2005,sõiduauto,sedaan,2.7 TD 152kW,diisel,259000,tagavedu,automaat,hall,1999
https://www.auto24.ee/soidukid/4231219,Kia Ceed,2008,sõiduauto,mahtuniversaal,1.4 80kW,bensiin,194000,esivedu,manuaal,must,1999
https://www.auto24.ee/soidukid/4234008,Kia Sorento Executive Facelift ATM,2008,maastur,universaal,2.5 CRDi 125kW,diisel,279000,nelikvedu,automaat,must,1999
https://www.auto24.ee/soidukid/4249792,Kia Soul Comfort,2009,sõiduauto,luukpära,1.6 CRDi 94kW,diisel,227000,esivedu,manuaal,pruun,1999
https://www.auto24.ee/soidukid/4249389,Lexus IS 200,2005,sõiduauto,sedaan,2.0 114kW,bensiin + gaas (LPG/vedelgaas),163000,tagavedu,automaat,kuldne met.,1999
https://www.auto24.ee/soidukid/4238107,Lexus IS 200 Comfort ATM,2000,sõiduauto,sedaan,2.0 114kW,bensiin,229000,tagavedu,automaat,tumesinine,1999
https://www.auto24.ee/soidukid/4249234,Mercedes-Benz CLK 270,2005,sõiduauto,kupee,2.7 125kW,diisel,486000,tagavedu,manuaal,hõbedane,1999
https://www.auto24.ee/soidukid/4250380,Mercedes-Benz E 270 Avantgarde,2002,sõiduauto,sedaan,2.7 CDI 130kW,diisel,499000,tagavedu,automaat,must met.,1999
https://www.auto24.ee/soidukid/4250119,Mercedes-Benz E 280 Avantgarde,2005,sõiduauto,sedaan,3.2 CDI 130kW,diisel,484000,tagavedu,automaat,hall,1999
https://www.auto24.ee/soidukid/4216631,Peugeot 207 CC,2007,sõiduauto,kabriolett,1.6 88kW,bensiin,247000,esivedu,manuaal,hõbedane met.,1999
https://www.auto24.ee/soidukid/4250180,Renault Grand Scenic Comfort,2009,sõiduauto,mahtuniversaal,1.5 dCi 78kW,diisel,328000,esivedu,manuaal,valge,1999
https://www.auto24.ee/soidukid/4250559,Renault Megane,2014,sõiduauto,luukpära,1.5 70kW,diisel,249000,esivedu,manuaal,valge,1999
https://www.auto24.ee/soidukid/4238550,Renault Scenic Comfort,2012,sõiduauto,mahtuniversaal,1.5 dCi 81kW,diisel,295000,esivedu,manuaal,hall met.,1999
https://www.auto24.ee/soidukid/4223145,Renault Thalia,2007,sõiduauto,sedaan,1.1 55kW,bensiin,129000,esivedu,manuaal,beež met.,1999
https://www.auto24.ee/soidukid/4223032,Skoda Fabia Comfortline Facelift,2013,sõiduauto,universaal,1.2 63kW,bensiin,184000,esivedu,manuaal,hõbedane,1999
https://www.auto24.ee/soidukid/4225440,Skoda Superb Comfortline,2011,sõiduauto,universaal,1.4 92kW,bensiin,288000,esivedu,manuaal,valge,1999
https://www.auto24.ee/soidukid/4248641,MCC,1999,sõiduauto,kupee,0.6 40kW,bensiin,114000,tagavedu,automaat (Robotkast),helehall met.,1999
https://www.auto24.ee/soidukid/4203960,Subaru Legacy Comfort 4x4 AWD,2012,sõiduauto,universaal,2.0 110kW,bensiin,324000,nelikvedu,manuaal,must,1999
https://www.auto24.ee/soidukid/4179159,Subaru Legacy LPG,2007,sõiduauto,universaal,2.5 121kW,bensiin + gaas (LPG/vedelgaas),452000,nelikvedu,automaat,hall,1999
https://www.auto24.ee/soidukid/4249814,Subaru Outback Luxury,2011,sõiduauto,universaal,2.0 TD 110kW,diisel,263000,nelikvedu,manuaal,must,1999
https://www.auto24.ee/soidukid/4201393,Subaru XV Comfort,2012,sõiduauto,luukpära,2.0 TD 108kW,diisel,144000,nelikvedu,manuaal,valge,1999
https://www.auto24.ee/soidukid/4245596,Suzuki SX4 4x4,2008,sõiduauto,luukpära,1.6 79kW,bensiin,227000,nelikvedu,manuaal,,1999
https://www.auto24.ee/soidukid/4215552,Toyota Auris Linea Sol,2007,sõiduauto,luukpära,1.4 D-4D 66kW,diisel,225000,esivedu,manuaal,must,1999
https://www.auto24.ee/soidukid/4082000,Toyota Avensis,2009,sõiduauto,mahtuniversaal,1.8 108kW,bensiin,399605,esivedu,manuaal,tumehall,1999
https://www.auto24.ee/soidukid/4224379,Toyota Corolla Linea Sol A-C Facelift,2005,sõiduauto,luukpära,1.4 71kW,bensiin,133000,esivedu,manuaal,hall,1999
https://www.auto24.ee/soidukid/4206320,Toyota Corolla Linea Sol Facelift,2006,sõiduauto,sedaan,1.6 81kW,bensiin,118000,esivedu,manuaal,hõbedane,1999
https://www.auto24.ee/soidukid/4249455,Toyota Corolla Verso Linea Sol Facelift,2008,sõiduauto,mahtuniversaal,2.2 D-4D 100kW,diisel,362000,esivedu,manuaal,hõbedane,1999
https://www.auto24.ee/soidukid/4249232,Toyota Prius,2008,sõiduauto,luukpära,1.5 57kW,hübriid (bensiin / elekter),344000,esivedu,automaat,hall,1999
https://www.auto24.ee/soidukid/3985652,Volkswagen Beetle,1971,sõiduauto,kabriolett,1.3 32kW,bensiin,71000,tagavedu,manuaal,tumeroheline (Roheline),1999
https://www.auto24.ee/soidukid/4068580,Volkswagen Golf,2001,sõiduauto,luukpära,1.6 77kW,bensiin,276222,esivedu,manuaal,hall,1999
https://www.auto24.ee/soidukid/4237658,Volkswagen New Beetle,2001,sõiduauto,luukpära,2.0 85kW,bensiin,217000,esivedu,automaat,helekollane met.,1999
https://www.auto24.ee/soidukid/4225473,Volkswagen Passat Highline ATM,2011,sõiduauto,universaal,1.4 110kW,bensiin + gaas (CNG/surugaas),362000,esivedu,automaat,tumehall,1999
https://www.auto24.ee/soidukid/4197372,Volkswagen Touareg RS Caractere ATM,2005,maastur,universaal,2.5 TDI 128kW,diisel,314000,nelikvedu,automaat,sinine,1999
https://www.auto24.ee/soidukid/4248420,Volvo S60 Summum,2009,sõiduauto,sedaan,2.4 125kW,bensiin,315000,esivedu,automaat,hall,1999
https://www.auto24.ee/soidukid/4193569,Volvo V70 Summum ATM,2007,sõiduauto,universaal,2.4 D5 120kW,diisel,387000,esivedu,automaat,tumesinine,1999
https://www.auto24.ee/soidukid/4221984,Audi A3,2007,sõiduauto,luukpära,2.0 FSI 110kW,bensiin,271306,esivedu,manuaal,hall,2000
https://www.auto24.ee/soidukid/4241478,Audi A6,1997,sõiduauto,universaal,2.5 85kW,diisel,,esivedu,manuaal,,2000
https://www.auto24.ee/soidukid/4247480,BMW 316,1999,sõiduauto,luukpära,1.9 77kW,bensiin,,tagavedu,manuaal,sinine,2000
https://www.auto24.ee/soidukid/4150048,BMW 525,2005,sõiduauto,universaal,2.5 141kW,bensiin,245813,tagavedu,automaat,sinine,2000
https://www.auto24.ee/soidukid/4244171,Citroen C3 Chic,2010,sõiduauto,luukpära,1.4 54kW,bensiin,170000,esivedu,manuaal,hõbedane,2000
https://www.auto24.ee/soidukid/4184379,Ford Focus 2,2008,sõiduauto,universaal,1.6 74kW,bensiin,286880,esivedu,manuaal,hõbedane,2000
https://www.auto24.ee/soidukid/4194731,Ford Transit,2005,sõiduauto,mahtuniversaal,2.4 101kW,diisel,,tagavedu,,,2000
https://www.auto24.ee/soidukid/4200496,GAZ 21,1958,sõiduauto,sedaan,2.4 55kW,bensiin,,tagavedu,manuaal,hall,2000
https://www.auto24.ee/soidukid/3408563,Jaguar XJ6 LWB,1979,sõiduauto,sedaan,4.2 127kW,bensiin,,tagavedu,automaat,roosa met.,2000
https://www.auto24.ee/soidukid/3969871,Kia Carens,2008,sõiduauto,mahtuniversaal,2.0 103kW,diisel,320000,esivedu,automaat,beež,2000
https://www.auto24.ee/soidukid/4205379,Lexus GS 300,2005,sõiduauto,sedaan,3.0 183kW,bensiin,359029,tagavedu,automaat,hõbedane,2000
https://www.auto24.ee/soidukid/4243506,Mazda 3,2007,sõiduauto,luukpära,1.6 77kW,bensiin,208000,esivedu,manuaal,helesinine,2000
https://www.auto24.ee/soidukid/4248850,Mazda 6 GG,2007,sõiduauto,sedaan,2.0 108kW,bensiin + gaas (LPG/vedelgaas),235856,esivedu,manuaal,tumelilla (purple / вишневый),2000
https://www.auto24.ee/soidukid/4247609,Mercedes-Benz A 170,2007,sõiduauto,sedaan,1.7 85kW,bensiin,271000,esivedu,automaat,beež met.,2000
https://www.auto24.ee/soidukid/4186807,Nissan Note,2006,sõiduauto,luukpära,1.6 81kW,bensiin,213000,esivedu,automaat,punane,2000
https://www.auto24.ee/soidukid/4209465,Opel Tigra,1998,sõiduauto,kupee,1.6 78kW,bensiin,169000,esivedu,manuaal,heleroheline met.,2000
https://www.auto24.ee/soidukid/4248068,Renault Clio,2003,sõiduauto,luukpära,1.6 16V 79kW,bensiin,243800,esivedu,manuaal,sinine,2000
